Estado,IBGE-Code,Município,PET_01,PET_02,PET_03,PET_04,PET_05,PET_06,PET_07,PET_08,PET_09,PET_10,PET_11,PET_12,PR_01,PR_02,PR_03,PR_04,PR_05,PR_06,PR_07,PR_08,PR_09,PR_10,PR_11,PR_12,latitude,longitude
AM,1302207,Juruá,"81,46","77,98","85,15","79,92","79,41","86,22","98,78","111,89","105,40","98,65","91,84","82,21","310,80","308,63","363,43","325,17","303,67","166,17","139,93","130,80","155,33","183,30","235,97","255,53",-3.524533687068167,-66.30783405917241
AM,1302306,Jutaí,"79,44","76,12","84,93","77,96","81,33","82,34","96,54","109,19","106,04","96,51","90,71","82,06","308,33","280,30","320,50","249,57","239,03","138,27","109,40","112,47","141,30","199,10","231,77","286,87",-4.715302561135454,-68.40629711830992
AM,1302405,Lábrea,"79,22","72,93","82,45","79,28","87,69","89,02","105,08","112,49","108,85","105,89","89,34","78,49","275,13","351,17","305,90","226,03","120,90","20,30","16,67","41,13","81,17","192,07","253,47","302,77",-8.375609788210978,-65.81165498530673
AM,1302504,Manacapuru,"85,71","79,80","85,74","83,04","88,15","97,54","114,61","119,56","116,50","112,60","100,05","89,81","320,53","328,37","327,43","295,60","222,47","119,10","70,77","51,40","77,87","113,00","172,03","271,13",-3.2915147520697805,-60.95875152500988
AM,1302553,Manaquiri,"84,39","77,37","84,30","81,03","85,24","96,77","114,03","121,16","116,85","113,81","99,59","89,56","279,43","291,30","299,83","275,73","225,13","123,37","74,90","57,73","79,37","114,53","185,23","270,83",-3.779042348528639,-60.69725673694329
AM,1302603,Manaus,"85,71","76,65","84,60","80,53","83,55","94,99","110,19","116,87","115,99","114,38","102,53","88,55","266,37","262,77","296,63","325,67","262,33","146,63","80,23","68,67","82,30","125,43","168,43","234,17",-2.6259891013555348,-60.259568730715976
AM,1302702,Manicoré,"80,62","75,27","82,95","78,36","87,44","97,03","119,84","126,35","117,27","110,00","95,13","84,34","344,73","354,97","353,00","275,60","187,53","84,27","41,67","54,63","119,20","171,00","212,00","305,53",-6.4599756320058965,-61.44680198468919
AM,1302801,Maraã,"85,72","81,81","86,05","82,52","78,32","84,36","101,25","112,09","106,94","100,19","93,82","85,96","370,80","371,27","359,27","412,17","439,80","284,93","238,20","190,20","221,43","272,83","247,87","317,33",-2.4268030352628456,-65.03957734815677
AM,1302900,Maués,"79,63","71,98","79,78","79,01","87,70","100,61","120,09","128,22","118,55","117,47","96,99","85,55","323,23","292,10","320,33","329,67","239,57","82,13","45,00","62,13","79,33","126,30","177,00","264,73",-4.984788375624891,-58.06093331127198
AM,1303007,Nhamundá,"93,08","79,48","86,51","83,99","87,47","99,77","112,66","126,11","134,52","135,93","116,20","100,05","282,27","278,10","332,27","357,10","296,93","149,13","93,97","67,60","52,67","93,63","118,83","204,77",-1.6806248282085774,-57.65613595431153
AM,1303106,Nova Olinda do Norte,"81,61","72,52","80,29","79,94","85,30","98,34","114,79","124,24","120,19","118,80","101,55","89,60","293,90","288,53","297,80","316,57","226,97","125,93","72,73","76,07","72,43","109,90","154,80","238,30",-3.989511423759061,-58.599707113637415
AM,1303205,Novo Airão,"87,19","81,67","87,81","82,34","80,76","91,85","108,53","115,86","112,60","110,50","102,01","88,44","268,63","275,73","272,43","352,37","316,03","199,90","135,20","112,27","126,30","124,93","166,87","224,80",-2.048188479994342,-61.70336241820687
AM,1303304,Novo Aripuanã,"79,12","73,99","81,14","78,45","89,45","99,30","123,03","128,87","116,21","109,93","94,38","84,69","342,50","335,73","348,23","263,03","156,87","57,50","29,33","48,93","113,60","167,40","238,57","298,70",-6.8235954511321175,-60.47705958141383
AM,1303403,Parintins,"91,22","78,37","84,20","83,02","90,12","100,76","115,35","130,11","132,17","133,24","113,61","102,06","278,67","329,77","338,17","309,60","262,60","178,93","122,87","84,77","51,40","79,60","122,07","206,50",-2.687969139010183,-56.854610008332834
AM,1303502,Pauini,"77,32","71,69","79,70","74,69","82,19","81,04","94,65","106,14","104,16","95,62","86,52","76,06","343,03","323,33","303,70","248,43","159,37","61,00","38,77","36,43","71,57","183,17","238,53","286,97",-7.757811312424422,-68.19721006660893
AM,1303536,Presidente Figueiredo,"90,72","82,06","89,55","83,94","85,34","95,21","109,54","119,14","119,12","121,18","111,35","96,50","212,73","213,73","275,23","326,87","304,50","184,33","120,53","117,47","101,50","112,40","147,53","193,37",-1.370968770576484,-59.98955825830372
AM,1303569,Rio Preto da Eva,"85,40","76,04","84,02","80,47","83,15","95,69","110,03","118,85","118,92","116,42","105,03","89,96","256,60","258,93","302,30","318,23","284,47","156,63","98,77","83,00","81,80","130,50","162,67","222,40",-2.5298059671693545,-59.63837904627957
AM,1303601,Santa Isabel do Rio Negro,"98,13","91,63","95,69","87,66","82,64","82,97","96,32","105,79","106,89","105,50","98,45","95,88","154,03","185,50","222,80","250,07","315,43","229,50","224,60","146,93","138,77","124,00","147,87","159,63",-0.3183719584979815,-65.52133538120192
AM,1303700,Santo Antônio do Içá,"83,11","78,14","87,79","80,04","77,89","79,79","89,60","104,40","103,57","98,47","90,47","84,81","348,27","300,13","299,43","266,47","302,63","239,37","217,23","183,87","179,23","227,43","253,13","320,33",-3.0529261087305644,-69.0893930120039
AM,1303809,São Gabriel da Cachoeira,"88,98","83,52","95,72","87,05","82,03","78,67","85,16","96,63","102,07","102,27","94,95","90,51","293,97","298,37","291,33","385,27","412,67","329,03","323,43","220,27","224,23","231,43","251,10","273,30",0.3748961729078619,-67.9969216018206
AM,1303908,São Paulo de Olivença,"82,34","76,56","86,19","81,00","78,82","82,57","96,76","109,09","105,54","99,70","95,60","84,29","326,57","271,43","296,43","230,53","220,33","155,07","111,53","107,50","131,97","180,03","259,53","269,67",-4.501457937900113,-69.45113017359311
AM,1303957,São Sebastião do Uatumã,"89,44","78,02","85,23","82,36","84,37","97,53","110,88","122,12","125,60","126,22","110,57","96,01","264,47","249,97","295,57","336,47","268,87","153,23","95,87","70,77","61,47","90,40","111,27","204,00",-1.9417832965075512,-58.70528283074979
AM,1304005,Silves,"85,12","75,50","82,10","80,26","83,74","97,51","112,58","123,56","123,16","121,66","106,31","91,70","306,10","274,17","322,73","288,40","237,63","145,27","82,60","62,37","52,93","85,90","123,33","188,67",-2.8205449271678904,-58.53705754074395
AM,1304062,Tabatinga,"83,49","78,17","87,39","80,79","80,23","82,22","96,42","106,85","106,00","102,71","96,24","83,65","338,53","273,80","297,10","251,27","236,27","176,50","140,57","130,83","149,93","194,27","263,20","286,63",-4.028492069943039,-69.67810815341966
AM,1304104,Tapauá,"76,54","73,24","81,94","76,50","81,62","89,78","108,23","112,93","107,12","98,68","89,36","78,98","362,97","412,60","396,90","327,77","237,97","100,10","72,87","76,53","147,73","213,80","250,97","414,57",-6.093717713264462,-64.95578454234115
AM,1304203,Tefé,"78,83","75,78","80,49","78,14","78,65","88,69","105,35","113,73","107,00","98,12","90,07","82,54","251,60","295,00","319,73","289,13","204,97","111,20","92,53","84,00","107,67","145,00","180,70","268,17",-4.470119851304716,-65.53153611935929
AM,1304237,Tonantins,"82,73","77,59","85,44","79,91","77,07","78,57","89,52","102,02","101,58","96,46","89,82","83,62","310,37","299,07","295,37","298,30","354,00","227,83","227,70","166,67","162,77","208,70","218,73","280,83",-2.6918411539128853,-67.82615832527856
AM,1304260,Uarini,"83,57","79,16","85,95","80,94","78,05","86,72","100,60","113,57","106,96","99,31","92,67","83,67","306,13","308,83","338,07","341,13","321,70","192,50","167,03","131,60","163,77","192,03","223,10","274,23",-3.1656909462676355,-65.41080900418262
AM,1304302,Urucará,"93,36","83,43","92,10","85,91","85,63","97,70","110,59","122,60","125,41","130,98","115,68","100,83","197,13","195,53","265,50","347,73","333,53","195,43","132,43","109,97","85,77","96,07","114,20","170,30",-0.8943502115207456,-59.02962472762501
AM,1304401,Urucurituba,"86,67","75,92","82,13","81,57","86,21","99,51","113,80","126,10","126,90","126,35","108,27","94,43","292,87","254,53","329,13","272,27","225,90","154,97","99,50","78,60","40,70","69,63","108,63","169,17",-2.813686496371425,-57.77118114627396
RR,1400027,Amajari,"117,84","113,53","130,80","110,81","99,33","96,44","106,05","114,56","124,30","129,64","112,17","105,03","87,07","104,90","114,13","230,67","353,33","403,60","351,77","263,27","181,03","156,03","174,53","151,63",3.7329176444249454,-62.43702373815133
RR,1400050,Alto Alegre,"110,78","108,20","123,20","100,67","93,67","91,47","98,50","110,46","120,05","120,15","106,19","102,01","102,10","92,40","107,17","223,03","403,87","367,10","383,50","272,43","180,43","124,13","145,37","132,23",3.0721276604135315,-62.74236116442125
RR,1400100,Boa Vista,"117,69","113,06","128,69","107,58","100,47","98,27","108,28","121,26","137,39","139,83","120,21","107,75","37,53","52,87","66,30","135,90","322,50","357,00","310,13","205,97","95,30","69,90","88,40","63,97",3.1178930230367823,-60.71794671415456
RR,1400159,Bonfim,"111,72","101,68","117,24","105,38","95,50","95,57","106,58","122,21","135,73","136,64","118,21","106,04","29,23","44,17","56,13","129,13","324,67","390,87","329,00","215,70","84,53","52,13","68,30","55,57",2.7876209081888006,-60.10065717627835
RR,1400175,Cantá,"111,92","103,88","117,08","99,50","92,91","92,53","102,62","119,33","131,45","132,89","115,76","103,90","39,47","51,57","73,73","149,90","376,37","396,73","346,40","230,13","90,27","55,93","76,30","55,03",2.272815622717064,-60.54223551928997
RR,1400209,Caracaraí,"106,72","101,82","108,36","93,12","88,30","89,41","101,86","116,30","123,12","126,42","111,78","101,66","64,50","80,67","103,83","197,60","380,27","337,97","290,77","205,80","120,70","79,40","96,27","74,53",0.990703925985117,-61.47158705895968
RR,1400233,Caroebe,"103,47","89,06","103,96","91,75","92,06","96,44","109,12","123,05","136,75","145,14","126,82","107,17","75,83","92,80","140,17","209,33","386,40","311,97","242,60","167,17","83,73","63,97","78,83","76,90",0.9146931985947842,-59.33813012376742
RR,1400282,Iracema,"116,09","110,98","122,03","98,49","91,60","91,47","100,42","114,07","122,30","123,45","108,21","103,58","80,23","91,60","89,23","193,90","402,20","351,70","330,80","216,60","152,97","99,70","123,40","98,60",2.1818215511636003,-62.4015655312211
RR,1400308,Mucajaí,"116,38","111,84","123,67","99,98","95,38","92,68","101,57","115,03","125,14","128,28","112,08","103,14","82,63","85,80","86,90","189,50","373,67","367,37","325,47","212,83","139,27","98,17","127,67","95,10",2.5109893470144184,-61.99685528113368
RR,1400407,Normandia,"107,11","103,48","120,98","109,97","98,73","97,91","108,94","122,22","137,00","138,49","118,13","102,41","47,60","49,03","53,63","98,43","266,30","353,20","291,23","203,87","83,33","59,80","80,53","58,60",3.878851277971037,-60.0654346432567
RR,1400456,Pacaraima,"114,30","109,17","127,49","114,85","102,74","101,84","112,65","122,73","136,20","136,11","118,72","105,98","43,77","45,63","54,83","113,70","293,97","337,80","281,40","197,27","106,83","79,47","91,40","89,17",4.168501840433735,-60.83940264523413
RR,1400472,Rorainópolis,"102,17","93,73","99,89","88,44","84,96","89,21","102,20","115,69","119,20","120,82","112,00","100,24","92,93","118,97","173,93","272,17","380,07","289,00","231,33","179,30","128,67","104,83","126,13","107,13",0.038052900233976,-61.011145619129245
RR,1400506,São João da Baliza,"98,64","89,28","102,23","91,74","87,43","91,27","106,01","120,93","128,37","133,12","119,87","103,81","79,47","89,97","149,80","227,13","403,13","337,67","257,77","171,00","105,63","76,90","92,77","83,70",0.6358019292203096,-59.84499166237104
RR,1400605,São Luiz,"101,32","92,89","104,35","93,12","88,50","90,97","106,38","119,55","127,63","132,53","119,65","104,51","66,03","71,40","128,63","203,73","410,47","371,90","287,23","186,40","110,33","73,43","92,67","72,70",0.8845275784228612,-60.15184300541486
RR,1400704,Uiramutã,"104,36","101,31","120,49","109,30","98,71","95,09","107,09","118,18","132,62","133,84","113,61","96,22","64,10","60,40","85,33","156,87","334,37","318,13","262,23","206,07","114,67","94,40","137,63","119,67",4.685427024067325,-60.27932081868481
PA,1500107,Abaetetuba,"97,43","77,67","85,49","87,55","100,74","110,00","123,50","137,50","137,66","138,10","119,42","112,40","361,47","484,63","497,80","477,83","285,17","162,60","116,07","100,13","61,67","60,27","82,57","238,80",-1.7302449708550958,-48.8830324738617
PA,1500131,Abel Figueiredo,"94,39","80,33","88,22","91,13","110,17","120,79","133,73","146,17","137,14","133,87","110,39","101,99","243,97","292,40","322,53","239,40","120,80","28,70","15,53","13,27","24,53","70,70","115,63","184,10",-4.9572882165683785,-48.424649403269136
PA,1500206,Acará,"99,01","77,11","89,50","88,11","105,33","110,37","124,70","135,04","136,99","140,01","123,31","117,93","337,30","415,67","472,10","428,63","243,43","120,17","78,13","72,73","58,20","76,53","99,00","205,47",-2.035328484132197,-48.411447813586754
PA,1500347,Água Azul do Norte,"85,50","73,84","81,49","84,36","103,63","114,99","133,69","146,84","132,05","119,26","95,48","89,06","267,77","281,97","272,60","261,47","128,50","21,07","9,80","33,33","83,83","147,23","187,53","209,23",-6.772976384364545,-50.43023602509503
PA,1500404,Alenquer,"95,63","81,11","88,83","86,28","92,69","98,33","110,89","127,86","138,55","147,90","124,89","110,77","199,40","241,10","349,53","352,50","326,27","214,43","142,20","101,40","76,47","85,83","80,00","122,20",-0.604442198236084,-55.039169838748045
PA,1500503,Almeirim,"96,21","81,81","93,30","89,16","95,71","99,34","113,06","130,42","141,18","147,90","127,54","111,61","209,03","257,50","291,13","301,00","330,33","235,03","174,60","112,37","58,90","51,67","55,83","125,73",0.2844552866791435,-53.893584702508576
PA,1500602,Altamira,"79,65","69,65","78,38","80,86","95,67","108,65","128,91","139,87","126,39","121,02","94,82","83,88","300,13","323,23","313,57","237,07","134,23","37,73","20,90","30,07","75,43","147,00","175,43","228,57",-6.486122008880085,-53.88670611322912
PA,1500701,Anajás,"97,08","76,57","82,95","86,16","97,59","105,57","118,98","134,36","137,16","141,88","125,01","116,56","315,60","425,03","440,67","418,40","326,90","232,27","165,13","96,07","39,47","37,17","60,43","169,17",-0.827101382675984,-49.96130305112383
PA,1500800,Ananindeua,"99,59","77,94","85,32","86,18","99,53","108,54","121,63","133,51","135,79","138,43","125,60","116,36","377,93","475,70","511,37","477,90","301,30","161,83","125,43","96,83","73,80","74,83","90,87","210,23",-1.3340581576473691,-48.383503408837576
PA,1500859,Anapu,"86,08","70,78","76,21","78,07","89,08","100,30","117,40","133,28","126,54","126,42","105,05","92,73","262,17","314,60","379,30","341,37","204,03","66,63","46,53","33,00","27,87","48,87","79,73","184,10",-3.997199347709024,-51.3012594025736
PA,1500909,Augusto Corrêa,"103,78","82,45","90,19","85,94","100,10","101,75","115,77","128,53","134,89","138,31","127,57","117,64","232,57","376,93","506,87","455,97","352,47","269,03","175,60","86,27","16,27","9,40","10,63","67,60",-1.1048674647291568,-46.507478325353
PA,1500958,Aurora do Pará,"99,60","79,02","86,68","88,77","100,05","107,82","119,68","135,78","136,59","138,95","123,39","111,79","292,30","366,60","468,57","385,00","242,43","113,83","67,93","63,70","46,60","65,63","88,77","152,20",-2.23113400422596,-47.7263316752871
PA,1501006,Aveiro,"84,69","73,28","79,83","79,64","87,23","99,17","113,80","129,08","126,85","129,45","104,86","91,43","245,67","279,77","303,30","277,57","214,33","109,53","80,40","59,67","41,00","73,17","138,87","161,80",-3.6671932399692304,-56.01634909581935
PA,1501105,Bagre,"92,68","75,23","81,65","84,88","97,44","106,80","121,06","135,16","135,03","136,03","110,43","102,69","335,00","393,30","469,13","472,00","314,63","180,70","107,33","73,03","44,97","58,93","97,43","172,63",-2.3731913127684163,-50.18176356482922
PA,1501204,Baião,"95,97","77,24","84,47","90,17","103,54","113,26","129,44","140,23","137,21","139,41","115,00","104,30","340,40","409,57","471,87","447,33","249,20","114,03","60,03","37,63","31,73","60,93","99,17","208,30",-3.129915616853076,-49.69896982760617
PA,1501253,Bannach,"83,89","72,87","80,64","82,72","99,06","112,13","130,90","145,43","130,38","117,14","94,07","87,84","279,83","291,03","281,50","253,53","111,70","16,07","7,00","22,93","81,13","169,23","191,33","239,53",-7.486361013359102,-50.63442940212029
PA,1501303,Barcarena,"99,74","78,15","89,02","88,78","105,90","111,38","125,25","135,30","136,97","140,20","125,02","116,63","371,63","470,87","482,30","459,77","272,57","142,40","111,50","92,70","75,97","81,03","101,57","240,20",-1.498482974695612,-48.6342207849604
