Data,Tmax (°C),Tmin (°C),Tmed (°C),UR (%),Vel. Vento (m/s),Radiação solar (MJ/m²d),Chuva (mm),Ano,Radiação solar (KJ/m²d)
14/08/2025,"25,7","8,3","17,2","65,375","1,791666667","18,542",0,2025,18542
15/08/2025,"26,3","9,1","17,425","68,33333333","1,916666667","18,1057",0,2025,"18105,7"
16/08/2025,"28,5","13,8","20,2","61,04166667","2,833333333","18,2673",0,2025,"18267,3"
17/08/2025,"30,2","14,3","21,36666667","60,95833333","1,958333333","17,7178",0,2025,"17717,8"
18/08/2025,"32,1","16,2","24,05833333",53,"3,708333333","11,7995",0,2025,"11799,5"
19/08/2025,"31,3","14,1","23,97083333","51,375","6,458333333","12,7254","11,4",2025,"12725,4"
20/08/2025,24,"13,6","17,175","80,5","1,958333333","17,4558","26,2",2025,"17455,8"
21/08/2025,"30,3","11,7","19,925","71,66666667","2,458333333","15,0876",0,2025,"15087,6"
22/08/2025,"35,2","22,6","28,16666667","54,16666667","5,666666667","17,693",0,2025,17693
23/08/2025,"28,4","13,6","22,89583333","65,45833333","4,708333333","4,2112","49,4",2025,"4211,2"
24/08/2025,"13,7","9,9","11,6375","91,45833333","5,416666667","2,8079","23,2",2025,"2807,9"
25/08/2025,"12,7","9,5","10,62916667","91,5","2,291666667","4,288","15,8",2025,4288
26/08/2025,"18,1","9,8","12,575","86,45833333","2,458333333","15,2015","0,8",2025,"15201,5"
27/08/2025,"22,7","7,7","15,2625","86,29166667","1,125","17,3384",0,2025,"17338,4"
28/08/2025,"27,3","11,4","18,6","73,66666667","1,208333333","17,9481",0,2025,"17948,1"
29/08/2025,30,"14,9","21,77083333","64,41666667","2,875","18,7573",0,2025,"18757,3"
30/08/2025,"31,5",19,"24,75416667","60,41666667","4,708333333","19,5181",0,2025,"19518,1"
31/08/2025,"31,5","19,3","24,74166667","54,91666667","5,708333333","14,3803","0,4",2025,"14380,3"
01/09/2025,"25,8","17,8","21,9","68,75","3,125","4,6521","3,8",2025,"4652,1"
02/09/2025,"32,5",19,"24,37916667","65,54166667","5,083333333","18,0413",0,2025,"18041,3"
03/09/2025,"34,7",23,"27,53333333","50,5","5,75","17,5431",0,2025,"17543,1"
04/09/2025,"29,2","19,3","24,10833333","62,125","3,75","3,0608","4,8",2025,"3060,8"
05/09/2025,"20,1","12,8","14,9","93,66666667","4,208333333","2,2203","5,4",2025,"2220,3"
06/09/2025,20,11,"14,37083333","82,70833333","3,583333333","13,2621",0,2025,"13262,1"
07/09/2025,"24,5","12,7","17,95416667","80,875","1,416666667","8,3823",0,2025,"8382,3"
08/09/2025,31,"18,9","23,99583333","68,29166667","2,166666667","11,6419",0,2025,"11641,9"
09/09/2025,"24,7","15,6","19,12083333","84,83333333","3,041666667","12,8361","34,4",2025,"12836,1"
10/09/2025,"30,2","11,4","19,68333333","66,875","1,958333333","22,6119",0,2025,"22611,9"
11/09/2025,"26,4","13,7","20,85416667","61,54166667","1,75","8,5271",0,2025,"8527,1"
12/09/2025,"31,8","15,6","23,19166667","63,375",2,"21,0975",0,2025,"21097,5"
13/09/2025,"26,4",19,"22,34583333","68,70833333","3,166666667","8,216","1,6",2025,8216
14/09/2025,28,18,"22,41666667","66,70833333","3,583333333","12,4106","0,4",2025,"12410,6"
15/09/2025,"31,7","18,8","23,45833333","66,41666667","3,708333333","15,6187",0,2025,"15618,7"
16/09/2025,"30,8","19,2","24,075","68,25","2,25","18,2554",0,2025,"18255,4"
17/09/2025,"33,9","17,4","25,49166667","64,41666667","1,25","21,2911",0,2025,"21291,1"
18/09/2025,"32,7",20,"26,1125","54,66666667","3,5","21,0621",0,2025,"21062,1"
19/09/2025,"34,6","18,6","26,20416667","53,79166667","2,375","20,6838",0,2025,"20683,8"
20/09/2025,"37,4","21,5","28,31666667","52,25","3,458333333","18,8741","3,6",2025,"18874,1"
21/09/2025,"36,3","22,9","27,56666667","65,45833333","3,833333333","19,1447",0,2025,"19144,7"
22/09/2025,"26,4","16,6","20,20833333","76,58333333","5,125","17,9746",77,2025,"17974,6"
23/09/2025,"25,5","10,3","17,29583333",59,"1,5","24,0072",0,2025,"24007,2"
24/09/2025,"29,4","13,3","20,7625","55,29166667","1,333333333","23,2142",0,2025,"23214,2"
25/09/2025,"28,5",16,"21,625","53,08333333","2,458333333","24,204",0,2025,24204
26/09/2025,"29,8","15,6","22,3375","55,5","4,583333333","24,2481",0,2025,"24248,1"
27/09/2025,"33,2","17,5","24,525","52,95833333","5,458333333","23,5351",0,2025,"23535,1"
28/09/2025,"29,1","18,1","23,22916667","75,79166667","2,708333333","20,6705","10,8",2025,"20670,5"
29/09/2025,"32,3","18,7","23,64166667",79,"1,625","14,7208","0,2",2025,"14720,8"
30/09/2025,"24,8","19,2","21,8375","81,66666667","3,375","1,7927","25,8",2026,"1792,7"
01/10/2025,"22,7","18,1","20,24166667","91,33333333","1,5","7,2265",0,2026,"7226,5"
02/10/2025,"29,7","19,4","22,83333333",85,"1,583333333","16,4309","0,2",2026,"16430,9"
03/10/2025,"24,5","19,3","21,125","86,45833333","3,041666667","9,4878","5,8",2026,"9487,8"
04/10/2025,"33,3","17,1","23,5875","75,70833333","2,833333333","19,2371",0,2026,"19237,1"
05/10/2025,38,"22,9","29,975",48,"5,166666667","22,7063","0,4",2026,"22706,3"
06/10/2025,29,"20,5","25,175",70,"3,791666667","9,8631","1,8",2026,"9863,1"
07/10/2025,"24,6","15,3","18,97083333",72,"5,166666667","18,4264",0,2026,"18426,4"
08/10/2025,"17,9","14,9","16,24583333","84,95833333","1,958333333","2,3524","17,8",2026,"2352,4"
09/10/2025,"22,4","15,5","17,7125","84,95833333","1,916666667","9,8478","0,8",2026,"9847,8"
10/10/2025,"31,4","15,7","22,16666667","74,5","1,208333333","23,9836",0,2026,"23983,6"
11/10/2025,"34,1",21,"26,8375","63,875","5,416666667","23,981",0,2026,23981
12/10/2025,"29,1","19,7","22,30416667","82,875","3,833333333","1,6905","75,8",2026,"1690,5"
13/10/2025,"25,1","18,5","21,34166667","77,70833333","3,25","24,9768",2,2026,"24976,8"
14/10/2025,30,"13,1","21,60833333","60,5","1,5","26,8896",0,2026,"26889,6"
15/10/2025,33,"15,8","24,35","62,125","3,125","24,1537",0,2026,"24153,7"
16/10/2025,"32,2",0,"25,04782609",71,"3,260869565","11,3962","9,4",2026,"11396,2"
17/10/2025,"23,4","19,3","21,0625","85,79166667",3,"6,6837","23,8",2026,"6683,7"
18/10/2025,"26,3","19,2","21,775","84,5",4,"18,2151","18,8",2026,"18215,1"
19/10/2025,26,"13,8","19,63333333","64,58333333","2,708333333","27,7026",0,2026,"27702,6"
20/10/2025,"27,5","14,1","20,23333333","55,875","3,041666667","27,4673",0,2026,"27467,3"
21/10/2025,"28,3","13,9","21,25","51,33333333","5,166666667","25,6911",0,2026,"25691,1"
22/10/2025,"30,8","16,5","23,5125","48,16666667","4,916666667","27,2885",0,2026,"27288,5"
23/10/2025,"29,8","17,7","23,84166667","49,16666667","4,333333333","21,0386",0,2026,"21038,6"
24/10/2025,"33,8","21,2","26,1","45,70833333","6,041666667","24,7776",0,2026,"24777,6"
25/10/2025,"35,8","23,9","28,16666667","44,75","5,958333333","20,9558",0,2026,"20955,8"
26/10/2025,"25,9","19,1","22,05833333","84,16666667",4,"13,1182","27,6",2026,"13118,2"
27/10/2025,"29,4","19,9","23,66666667","79,41666667","1,291666667","21,8429",0,2026,"21842,9"
28/10/2025,"28,3","20,9","23,525","83,125","2,208333333","12,1032","11,2",2026,"12103,2"
29/10/2025,"20,9","14,8","17,14583333","87,91666667","4,666666667","8,6875","0,6",2026,"8687,5"
30/10/2025,"24,4","15,8","18,52916667","78,83333333","2,375","22,0524",0,2026,"22052,4"
31/10/2025,"27,8","15,1","20,625","72,83333333","1,166666667","25,9071",0,2026,"25907,1"
01/11/2025,"27,1","19,2","21,41666667","80,29166667","2,833333333","9,3492","106,4",2026,"9349,2"
02/11/2025,"28,3",18,"21,60833333","86,125","2,958333333","17,4292","104,2",2026,"17429,2"
03/11/2025,"29,4","20,1","23,94583333","82,5","0,8333333333","22,5934",0,2026,"22593,4"
04/11/2025,"33,4","18,3","25,49166667","74,125","1,875","25,907",0,2026,25907
05/11/2025,"28,9","21,9","24,84166667","76,91666667","1,375","12,0869","0,4",2026,"12086,9"
06/11/2025,31,"16,8","24,35833333","71,16666667","1,458333333","27,9067",0,2026,"27906,7"
07/11/2025,"31,9","21,9","25,225","73,125","4,875","21,8235","13,2",2026,"21823,5"
08/11/2025,"23,5","16,2","19,52916667","76,95833333","5,041666667","19,2414","0,6",2026,"19241,4"
09/11/2025,28,"14,9","20,375","74,5","1,958333333","23,0275",0,2026,"23027,5"
10/11/2025,"29,6","17,3","22,86521739","70,04347826","1,739130435","23,8346",0,2026,"23834,6"
11/11/2025,"29,8","18,4","23,7","61,60869565",3,"26,401",0,2026,26401
12/11/2025,26,"19,4","22,12916667","76,125","2,75","4,8876","28,8",2026,"4887,6"
13/11/2025,"25,1","19,6","21,94166667","86,41666667","1,791666667","9,5503","6,8",2026,"9550,3"
14/11/2025,"27,4","20,4","23,49166667","85,04166667","1,166666667","17,1662",0,2026,"17166,2"
15/11/2025,"26,6","21,7","23,42916667","87,45833333","2,041666667","10,7288","0,4",2026,"10728,8"
16/11/2025,"28,6","19,6","23,5","84,5","4,208333333","20,5019",0,2026,"20501,9"
17/11/2025,"23,2","17,1","19,05","86,16666667","2,708333333","10,2262","41,8",2026,"10226,2"
18/11/2025,"23,6","15,9","19,52083333","77,33333333","2,291666667","27,4306","8,2",2026,"27430,6"
19/11/2025,"27,9",12,"19,87083333","72,33333333","1,5","29,4845",0,2026,"29484,5"
20/11/2025,"30,7","15,6","23,27916667","71,41666667","1,916666667","29,1973",0,2026,"29197,3"
21/11/2025,"32,1","18,5",25,"63,04166667","2,291666667","28,4906",0,2026,"28490,6"
22/11/2025,"32,7","19,5","25,69583333","70,125","1,875","28,063",0,2026,28063
23/11/2025,"30,5","19,7","25,02916667","71,25","1,916666667","25,0876",0,2026,"25087,6"
24/11/2025,"29,2","17,6","23,35416667","73,83333333","1,666666667","28,0025",0,2026,"28002,5"
25/11/2025,"29,9","17,5","23,55416667","72,08333333","1,75","29,4413",0,2026,"29441,3"
26/11/2025,"32,2","18,6","24,84166667","70,66666667","1,583333333","28,826",0,2026,28826
27/11/2025,"31,6","20,3","25,225","67,83333333","2,75","28,521",0,2026,28521
28/11/2025,"31,7","19,1","25,775","70,08333333",2,"23,4756",0,2026,"23475,6"
29/11/2025,"34,9","20,3","27,32083333","68,91666667","1,291666667","27,8623",0,2026,"27862,3"
30/11/2025,"35,9","20,1","27,62083333","70,20833333","1,625","26,0892",0,2026,"26089,2"
01/12/2025,"31,2",21,"24,42916667","82,125","2,041666667","12,921","3,2",2026,12921
02/12/2025,"29,7","20,4","24,33333333","81,875","1,583333333","21,3782","0,4",2026,"21378,2"
03/12/2025,"32,4","20,1","26,10416667","71,5",2,"28,5649",0,2026,"28564,9"
04/12/2025,"31,9","15,3","24,67083333",64,"1,25","29,3725",0,2026,"29372,5"
05/12/2025,"33,2","17,4","25,22916667","69,33333333","2,166666667","28,9422",0,2026,"28942,2"
06/12/2025,35,"19,2","27,35","65,04166667","1,583333333","26,856",0,2026,26856
07/12/2025,"35,5","20,8","27,04166667","71,29166667","2,125","21,597",0,2026,21597
08/12/2025,"25,7","20,3","22,23333333","87,75","2,541666667","3,0617","88,2",2026,"3061,7"
09/12/2025,"26,3","20,9","22,85833333","84,04166667","3,208333333","18,3045","3,2",2026,"18304,5"
10/12/2025,"26,7",21,"23,0625","74,95833333","3,416666667","19,7671",0,2026,"19767,1"
11/12/2025,"29,9",17,"22,97083333","74,875","1,083333333","29,2565",0,2026,"29256,5"
12/12/2025,23,"17,3","19,78333333","86,45833333","2,5","2,0144","78,4",2026,"2014,4"
13/12/2025,"28,4","16,2","21,17083333","83,75","0,9583333333","22,2391",0,2026,"22239,1"
14/12/2025,"28,6","21,2","23,66666667","89,08333333","2,208333333","15,0167","23,8",2026,"15016,7"
15/12/2025,"30,6","20,2","23,8875","88,45833333","3,208333333","22,0992","59,8",2026,"22099,2"
16/12/2025,"26,6","21,3","23,04166667","84,33333333","3,375","19,9701","5,8",2026,"19970,1"
17/12/2025,29,"15,4","22,06666667","70,83333333","1,458333333","26,0849","0,2",2026,"26084,9"
18/12/2025,30,"19,5","24,54583333","74,375","1,75","28,8934",0,2026,"28893,4"
19/12/2025,"32,2","17,6","24,6125","71,75","1,791666667","29,2235",0,2026,"29223,5"
20/12/2025,"31,2","18,9","25,35","74,125","3,916666667","29,2896",0,2026,"29289,6"
21/12/2025,"31,9","21,7","27,1","77,41666667","4,375","14,5737","18,4",2026,"14573,7"
22/12/2025,32,"21,7","25,53333333","84,33333333","2,380952381","13,1323","13,8",2026,"13132,3"
23/12/2025,"31,6","22,7","25,92916667","84,29166667","2,125","21,4034","0,2",2026,"21403,4"
24/12/2025,"32,5","22,7","26,10833333","82,70833333","1,5","23,0613",0,2026,"23061,3"
25/12/2025,"32,5","21,5","26,30416667","81,20833333","1,916666667","24,5692",0,2026,"24569,2"
26/12/2025,"34,3","22,3","26,525","80,25","2,083333333","25,2128",25,2026,"25212,8"
27/12/2025,"33,2","21,8","26,725","78,58333333","1,666666667","28,8312","0,4",2026,"28831,2"
28/12/2025,"29,7","22,8","25,69166667","84,125","1,791666667","12,0066",0,2026,"12006,6"
29/12/2025,"32,8","21,8","25,59583333","81,83333333","1,75","22,893","10,6",2026,22893
30/12/2025,"31,3","21,4","24,49583333","85,41666667","1,5","22,4162","3,8",2026,"22416,2"
31/12/2025,"31,1","22,5","24,925","87,83333333","1,708333333","16,3165","0,6",2026,"16316,5"
01/01/2026,"31,8","22,7","25,57083333","85,79166667","2,291666667","16,5438","7,8",2026,"16543,8"
02/01/2026,"31,4","21,7","25,3375","85,04166667","1,541666667","20,5396","1,2",2026,"20539,6"
03/01/2026,"33,1","21,6","26,22916667","82,16666667","1,5","26,0132","0,2",2026,"26013,2"
04/01/2026,"28,8","17,8","23,72083333","69,79166667","3,875","30,4788",0,2026,"30478,8"
05/01/2026,"29,8",14,"21,85833333","71,375","2,166666667","29,1986",0,2026,"29198,6"
06/01/2026,31,"19,7","24,62916667","71,45833333","3,125","29,6031",0,2026,"29603,1"
07/01/2026,"33,8","20,3","26,33333333","70,29166667","2,208333333","27,1123",0,2026,"27112,3"
08/01/2026,"34,8","21,4","27,67916667","71,91666667","1,75","28,8504",0,2026,"28850,4"
09/01/2026,"33,7","23,1","28,15","69,58333333","3,416666667","24,4053",0,2026,"24405,3"
10/01/2026,"28,4","20,6","21,84583333",92,"2,416666667","2,7608","74,2",2026,"2760,8"
11/01/2026,"28,1","20,1","23,17083333","85,20833333","1,375","16,424","3,2",2026,16424
12/01/2026,"29,3","15,5","22,6625","73,45833333","1,791666667","30,35",0,2026,30350
13/01/2026,"32,4","17,4","24,00416667","75,33333333","1,458333333","28,4764",0,2026,"28476,4"
14/01/2026,33,"20,3","25,875","73,08333333","2,333333333","29,6453",0,2026,"29645,3"
15/01/2026,33,"20,4","26,52916667","72,16666667","2,458333333","28,695",0,2026,28695
16/01/2026,"33,8","21,4","27,05","72,16666667","2,541666667","23,6954",0,2026,"23695,4"
17/01/2026,"35,3","21,3","27,54166667","73,20833333","1,958333333","26,4406",0,2026,"26440,6"
18/01/2026,34,"22,2","26,29166667",79,"1,333333333","18,6169",3,2026,"18616,9"
19/01/2026,33,"21,9","26,32916667","71,91666667","2,333333333","29,4172",0,2026,"29417,2"
20/01/2026,"31,3","18,7","24,825","65,33333333","1,75","28,5045",0,2026,"28504,5"
21/01/2026,"32,4","19,1","25,0875","63,875","2,291666667","26,8615",0,2026,"26861,5"
22/01/2026,"32,4","18,8","25,1","62,54166667","2,166666667","24,1035",0,2026,"24103,5"
23/01/2026,"32,3","16,7","24,07391304","62,56521739","1,869565217","21,5621",0,2026,"21562,1"
24/01/2026,"33,9","18,2","25,65416667","59,54166667","2,333333333","25,6399",0,2026,"25639,9"
25/01/2026,"35,5","19,9","27,40416667",60,"2,166666667","26,4572",0,2026,"26457,2"
26/01/2026,"35,9",21,"28,4","60,04166667","2,75","26,806",0,2026,26806
27/01/2026,"36,2","21,6","28,0375","66,41666667","2,125","20,1748",0,2026,"20174,8"
28/01/2026,"36,1","20,9","27,125","69,875","2,375","25,651",0,2026,25651
29/01/2026,"36,1","21,3","26,99166667","73,75","1,875","24,2328","8,4",2026,"24232,8"
30/01/2026,"33,9",19,"25,41666667","74,16666667","2,208333333","25,8838",0,2026,"25883,8"
31/01/2026,"35,3","18,8","26,4625","65,75","2,041666667","24,6183",0,2026,"24618,3"
01/02/2026,"33,7",20,"25,85",68,"1,75","17,8008",0,2026,"17800,8"
02/02/2026,"32,8","19,7","25,3125","73,91666667","1,625","23,494",0,2026,23494
03/02/2026,"30,5","21,3","24,59583333","79,29166667","2,5","10,3438",0,2026,"10343,8"
04/02/2026,"34,2","17,7","25,2","71,375","1,375","27,252",0,2026,27252
05/02/2026,"36,4","21,2","28,25416667","62,29166667","2,125","24,6495",0,2026,"24649,5"
06/02/2026,"38,6","23,1","30,20416667","60,29166667","2,166666667","26,7466",0,2026,"26746,6"
07/02/2026,"37,1","22,3","26,99583333","72,45833333","2,125","13,946","0,6",2026,13946
08/02/2026,"33,5","19,9","24,64","79,05","1,8","22,9996","0,8",2026,"22999,6"
09/02/2026,"25,35","34,53","29,94","52,77","2,36","26,694",0,2026,26694
10/02/2026,"25,04","35,24","30,14","53,22","2,59","23,94216",0,2026,"23942,16"
11/02/2026,"27,17","36,5","31,835","48,72","1,98","25,19784",0,2026,"25197,84"
12/02/2026,"27,38","36,29","31,835","55,81","3,18","23,5206",0,2026,"23520,6"
13/02/2026,"25,53","32,56","29,045","74,57","3,19","4,86504",0,2026,"4865,04"
14/02/2026,"24,07","29,32","26,695","76,01","2,84","18,9648","17,1",2026,"18964,8"
15/02/2026,"25,95","35,28","30,615","58,49","2,25","23,85864",0,2026,"23858,64"
16/02/2026,"27,57","37,02","32,295","52,4","1,5","24,7122",0,2026,"24712,2"
17/02/2026,"26,35","38,22","32,285","50,1","1,41","20,85876",0,2026,"20858,76"
18/02/2026,"29,75","37,25","33,5","48,15","1,6","13,97448",0,2026,"13974,48"
19/02/2026,"27,96","38,25","33,105","50,75","1,71","27,39924",0,2026,"27399,24"
20/02/2026,"26,99","33,08","30,035","60,47","1,8","18,86112",0,2026,"18861,12"
21/02/2026,"26,24","33,65","29,945","58,84","0,98","23,8878",0,2026,"23887,8"
22/02/2026,"25,67","31,14","28,405","66,71","3,15","18,1242",0,2026,"18124,2"
23/02/2026,"24,93","28,24","26,585","75,47","2,71","13,04712",0,2026,"13047,12"
24/02/2026,"24,44","32,35","28,395","64,17","2,3","22,99464",0,2026,"22994,64"
25/02/2026,"24,99","33,22","29,105","59,22","2,62","25,96572",0,2026,"25965,72"
26/02/2026,"23,32","33,95","28,635","50,26","2,49","27,19368",0,2026,"27193,68"
27/02/2026,"21,88","35,22","28,55","40,9","2,12","27,37512",0,2026,"27375,12"
28/02/2026,"22,33","35,66","28,995","43,96","1,87","25,24104",0,2026,"25241,04"
01/03/2026,"21,51","34,99","28,25","58,2","1,82","22,93308",0,2026,"22933,08"
02/03/2026,"22,23","33,73","27,98","58,13","2,38","26,11188",0,2026,"26111,88"
03/03/2026,"22,57","35,85","29,21","55,17",2,"25,82424",0,2026,"25824,24"
04/03/2026,"23,87","36,39","30,13","54,11","1,94","25,47324",0,2026,"25473,24"
05/03/2026,"24,4","35,17","29,785","60,23","1,43","18,1458",0,2026,"18145,8"
06/03/2026,"24,48","34,45","29,465","64,8","1,57","19,7658",0,2026,"19765,8"
07/03/2026,"22,91","35,32","29,115","64,41","1,86","21,52152",0,2026,"21521,52"
08/03/2026,"23,89","35,57","29,73","65,4","1,71","21,93264",0,2026,"21932,64"
09/03/2026,"23,68","27,86","25,77","82,47","2,08","9,56196",0,2026,"9561,96"
10/03/2026,"21,98","32,47","27,225","71,56","1,62","21,15",0,2026,21150
11/03/2026,"22,37","31,07","26,72","73,73","1,81","18,88452",0,2026,"18884,52"
12/03/2026,"34,7","27,8","31,52222222","54,33333333","3,111111111","16,4637",0,2026,"16463,7"
13/03/2026,"34,5","20,2","26,5125","68,20833333","1,666666667","24,7431",0,2026,"24743,1"
14/03/2026,"35,8","19,1","27,3","62,45833333","1,833333333","23,9598",0,2026,"23959,8"
15/03/2026,"35,4","21,3","26,75416667","64,375","2,75","16,8798",1,2026,"16879,8"
16/03/2026,"31,7","21,3","24,41666667","79,20833333","2,125","7,1952",0,2026,"7195,2"
17/03/2026,"26,4","21,5","23,66666667","85,5","2,041666667","7,2823",4,2026,"7282,3"
18/03/2026,"31,2","21,6","25,16666667",82,"1,541666667","19,947",6,2026,19947
19/03/2026,"34,2","21,5","26,70833333","80,375","1,041666667","22,0558",0,2026,"22055,8"
20/03/2026,"35,4","21,8","27,79166667","75,08333333","1,541666667","23,1531",0,2026,"23153,1"
21/03/2026,34,"24,6","28,20416667","74,5","2,208333333","16,0782",0,2026,"16078,2"
22/03/2026,"34,3","25,5","28,82083333","73,58333333","1,75","17,0234",0,2026,"17023,4"
23/03/2026,"35,3",23,"27,56666667","71,83333333","2,208333333","19,536",0,2026,19536
24/03/2026,"31,3","21,5","25,89583333","80,58333333","2,041666667","22,4149",31,2026,"22414,9"
25/03/2026,"33,3","22,6","26,85","77,375","1,5","20,4828",0,2026,"20482,8"
26/03/2026,"33,2","22,7","27,475","75,08333333","1,458333333","21,7978",0,2026,"21797,8"
27/03/2026,33,"22,4","27,5125","70,20833333","2,375","19,9798",0,2026,"19979,8"
28/03/2026,34,"21,6","27,8125","68,04166667","1,458333333","20,2933",0,2026,"20293,3"
29/03/2026,"34,4",20,"27,09583333","68,70833333","1,25","22,1973",0,2026,"22197,3"
30/03/2026,"35,7","19,6","27,23333333","69,83333333","1,75","22,3105",0,2026,"22310,5"
31/03/2026,35,"19,9","26,04583333","70,70833333",2,"20,8834","16,2",2026,"20883,4"
01/04/2026,"28,7","19,9","23,10416667","80,08333333","2,291666667","15,2473","7,8",2026,"15247,3"
02/04/2026,"31,3",20,"24,44583333","77,41666667","2,041666667","21,146",0,2026,21146
03/04/2026,"32,9","20,5","25,8375","74,79166667","1,708333333","21,3363",0,2026,"21336,3"
04/04/2026,"33,6","20,2","26,35416667","73,5","1,541666667","21,314",0,2026,21314
05/04/2026,"34,9","20,9","27,40833333","70,41666667","1,5","21,2251",0,2026,"21225,1"
